YouTube Link,Song,Artist,Album,Year,Duration,Trim Start,Trim End,Era
https://www.youtube.com/watch?v=dyvmv-X-_Q4,Es varu būt,Aminata,,2020,193,5,10,modern
https://www.youtube.com/watch?v=90HJEFdyuA0,Upe,Shipsea,,2014,252,5,10,modern
https://www.youtube.com/watch?v=BqXw-0Iq2BQ,Kur ir mana cilts,Būū,,2022,129,5,10,modern
https://www.youtube.com/watch?v=cEWnHrYP_UA,"Gam, gam",Tautumeitas,,2020,244,5,10,modern
https://www.youtube.com/watch?v=IrNTTNfBOEE,Augstāk par zemi,Jānis Stībelis,,2019,222,5,10,modern
https://www.youtube.com/watch?v=1ySvNblh4_s,Brīvībā,Mesa,,2017,216,5,10,modern
https://www.youtube.com/watch?v=UH4FEVvNYqw,Acis kā zvaigznes,Dabasu Durovys,,2016,97,5,10,modern
https://www.youtube.com/watch?v=dOnvvo90Vy4,Šis ir mans laiks,Aminata,,2021,162,5,10,modern
https://www.youtube.com/watch?v=wsUJG4_2YD4,Rumbas kvartets,Apvedceļš,,2014,206,5,10,modern
https://www.youtube.com/watch?v=S9YwL3KkUI0,Tava balss,Musiqq,,2018,228,5,10,modern
https://www.youtube.com/watch?v=4nJMIRheRTw,Debesis raud,Sudden Lights,,2019,228,5,10,modern
https://www.youtube.com/watch?v=iQemtUgBipE,Miera vējos,Ivo Fomins,,2020,225,5,10,modern
https://www.youtube.com/watch?v=9wPgfkEzAw4,Zemeslodes,Instrumenti & Prāta Vētra,,2014,243,5,10,modern
https://www.youtube.com/watch?v=h7-S1kALfXU,Domas,Ivo Fomins,,2021,292,5,10,modern
https://www.youtube.com/watch?v=j-X-5M3mfiM,Dzīvo brīvi,Rassell,,2011,205,5,10,modern
https://www.youtube.com/watch?v=1kLUgzIgW5I,Es eju tālāk,Aija Andrejeva,,2020,235,5,10,modern
https://www.youtube.com/watch?v=K-htQfoHAOc,Blakus,Aija Andrejeva,,2018,179,5,10,modern
https://www.youtube.com/watch?v=dABT8OkeOYI,Mēs tiksimies gultā,Bet Bet,,2013,233,5,10,modern
https://www.youtube.com/watch?v=TBgE-N3qSWw,Degošs,Lauris Reiniks,,2019,238,5,10,modern
https://www.youtube.com/watch?v=vlpfW8onFAI,Svētdienas serviss,Ozols,,2020,297,5,10,modern
https://www.youtube.com/watch?v=y6iXwO4C0zg,Tētis šoferis,Bermudu Divstūris,,2020,186,5,10,modern
https://www.youtube.com/watch?v=1dH61fFp970,Pie upes,Jānis Stībelis,,2016,235,5,10,modern
https://www.youtube.com/watch?v=MfYhPToG1aY,Laime šī,Antra Stafecka,,2016,164,5,10,modern
https://www.youtube.com/watch?v=CnCMOSqOTvI,Kāds ir tavs vārds,Detlef,,2024,225,5,10,modern
https://www.youtube.com/watch?v=nywTGXOPzhw,Vienaldzības,Agnese Rakovska,,2016,232,5,10,modern
https://www.youtube.com/watch?v=DvaTn8Qd7_A,Stronks,Singapūras Satīns,,2017,256,5,10,modern
https://www.youtube.com/watch?v=fFNvmrhGL3w,Putni bez spārniem,Ivo Fomins,,2015,248,5,10,modern
https://www.youtube.com/watch?v=GinJb52jxKQ,Pieslēdzies,Tautas balss (Elektrum),,2012,31,5,10,modern
https://www.youtube.com/watch?v=0Reu_jua7fs,Celies,Ralfs Eilands / Valters Pūce,,2015,192,5,10,modern
https://www.youtube.com/watch?v=e15VnIbYH7I,Muhtars,Sudden Lights,,2022,365,5,10,modern
https://www.youtube.com/watch?v=88ak9N5WQDw,Spēlē savā burvju flautā,Intars Busulis,,2023,217,5,10,modern
https://www.youtube.com/watch?v=6Qkk6xcSI3g,Spoguļoties,Chris Noah,,2023,631,5,10,modern
